sale_id,sale_date,product_id,quantity,price,status,city,customer_id
447,2025-08-28,66,1,2934,Доставлен,Краснодар,3721
448,2026-01-27,14,3,1969,Доставлен,Челябинск,7788
449,2025-11-24,2,3,4096,Доставлен,Нижний Новгород,9342
450,2025-12-11,86,1,3764,Доставлен,Красноярск,2525
451,2025-11-10,66,3,2934,Отменен,Санкт-Петербург,1244
452,2025-11-29,61,2,5677,Отменен,Санкт-Петербург,2845
453,2026-01-31,14,3,1969,Доставлен,Волгоград,6345
454,2025-09-29,51,3,4443,Отменен,Санкт-Петербург,1247
455,2025-11-08,55,1,5235,Доставлен,Москва,2715
456,2026-01-27,46,1,2061,Доставлен,Челябинск,5794
457,2025-12-31,3,3,889,Возврат,Пермь,3180
458,2025-11-05,93,2,1449,Доставлен,Красноярск,8171
459,2025-08-28,37,3,2926,Доставлен,Нижний Новгород,9961
460,2025-11-27,13,1,1993,Доставлен,Ростов-на-Дону,8012
461,2025-11-23,13,1,1993,Доставлен,Ростов-на-Дону,2197
462,2025-08-19,55,1,5235,Отменен,Москва,9667
463,2025-12-15,2,3,4096,Доставлен,Уфа,4697
464,2025-11-13,19,3,3490,Доставлен,Челябинск,5760
465,2025-11-25,17,3,2757,Доставлен,Новосибирск,2433
466,2025-10-11,84,3,4813,Доставлен,Москва,7694
467,2026-01-04,32,2,4635,Доставлен,Москва,4879
468,2025-12-26,19,3,3490,Доставлен,Уфа,8974
469,2025-09-25,30,3,3795,Отменен,Воронеж,2947
470,2025-12-08,68,3,2716,Отменен,Челябинск,1046
471,2025-10-28,31,3,5286,Доставлен,Екатеринбург,1665
472,2025-10-19,43,3,3301,Доставлен,Красноярск,2311
473,2025-08-19,54,2,1567,Доставлен,Пермь,3216
474,2025-11-25,57,1,1833,Доставлен,Нижний Новгород,1328
475,2025-11-16,10,2,3580,Доставлен,Челябинск,3128
476,2025-11-14,15,3,5893,Отменен,Волгоград,6683
477,2025-11-01,12,3,5511,Доставлен,Новосибирск,5657
478,2025-08-29,26,2,5521,Возврат,Уфа,8598
479,2025-12-31,52,3,723,Отменен,Ростов-на-Дону,2541
480,2025-08-14,80,2,2900,Доставлен,Санкт-Петербург,4353
481,2025-11-04,57,1,1833,Отменен,Санкт-Петербург,9935
482,2025-10-18,57,3,1833,Доставлен,Волгоград,6456
483,2025-12-02,2,2,4096,Доставлен,Уфа,1370
484,2025-12-19,4,2,2644,Доставлен,Ростов-на-Дону,1154
485,2025-11-28,48,3,4238,Доставлен,Екатеринбург,6045
486,2025-11-28,19,1,3490,Доставлен,Челябинск,7562
487,2025-09-30,66,2,2934,Доставлен,Воронеж,1877
488,2025-08-29,61,2,5677,Доставлен,Уфа,6544
489,2025-11-15,13,1,1993,Доставлен,Волгоград,8485
490,2026-01-28,11,3,3409,Доставлен,Уфа,4841
491,2025-08-25,39,2,2332,Отменен,Волгоград,7571
492,2025-08-26,36,1,5577,Доставлен,Челябинск,4191
493,2026-01-25,69,2,4756,Доставлен,Волгоград,4939
494,2025-09-21,20,2,2616,Доставлен,Уфа,4343
495,2025-10-07,75,3,4562,Доставлен,Краснодар,9563
496,2026-01-06,47,2,3097,Доставлен,Уфа,7301
497,2025-11-14,3,2,889,Доставлен,Санкт-Петербург,8386
498,2026-01-09,12,3,5511,Доставлен,Москва,8235
499,2025-11-13,15,2,5893,Доставлен,Воронеж,2945
500,2025-11-07,16,3,5989,Доставлен,Новосибирск,5877
501,2026-01-28,28,2,2911,Доставлен,Ростов-на-Дону,7570
502,2026-02-06,30,1,3795,Доставлен,Уфа,2635
503,2026-02-04,57,3,1833,Отменен,Волгоград,6064
504,2025-11-09,11,1,3409,Доставлен,Красноярск,3121
505,2025-08-22,18,1,5679,Доставлен,Уфа,4711
506,2025-11-10,8,3,5626,Доставлен,Казань,1881
507,2025-11-05,74,3,2026,Доставлен,Воронеж,3259
508,2026-01-23,14,1,1969,Доставлен,Красноярск,6774
509,2026-01-19,84,2,4813,Отменен,Москва,7772
510,2025-11-13,40,2,636,Доставлен,Казань,2048
511,2025-11-11,10,1,3580,Доставлен,Волгоград,2641
512,2025-11-26,11,1,3409,Доставлен,Ростов-на-Дону,9584
513,2025-11-08,16,1,5989,Доставлен,Пермь,5997
514,2025-10-03,77,3,3004,Доставлен,Новосибирск,6047
515,2026-01-02,8,3,5626,Доставлен,Краснодар,3901
516,2026-02-01,98,1,1615,Доставлен,Ростов-на-Дону,2935
517,2025-11-06,77,1,3004,Доставлен,Челябинск,5818
518,2025-11-08,63,3,3751,Доставлен,Воронеж,8784
519,2026-01-08,12,3,5511,Доставлен,Челябинск,7258
520,2025-08-15,20,1,2616,Доставлен,Екатеринбург,2698
521,2025-11-06,1,3,4743,Доставлен,Воронеж,6064
522,2025-12-18,62,2,2426,Доставлен,Челябинск,3845
523,2025-11-07,7,2,4629,Доставлен,Уфа,8536
524,2025-11-21,75,3,4562,Доставлен,Волгоград,8681
525,2025-12-30,7,3,4629,Доставлен,Казань,1467
526,2025-11-21,11,1,3409,Доставлен,Москва,7980
527,2026-01-24,76,3,1917,Доставлен,Уфа,8643
528,2025-08-20,17,1,2757,Доставлен,Волгоград,3721
529,2025-11-24,67,1,4938,Отменен,Новосибирск,2152
530,2026-01-21,1,1,4743,Доставлен,Екатеринбург,3065
531,2025-09-03,28,2,2911,Доставлен,Пермь,9500
532,2025-11-06,79,1,3807,Доставлен,Красноярск,4948
533,2025-11-01,3,1,889,Доставлен,Волгоград,2075
534,2025-09-05,17,1,2757,Возврат,Самара,7975
535,2025-12-13,48,2,4238,Доставлен,Пермь,1281
536,2025-08-25,74,3,2026,Доставлен,Краснодар,3143
537,2025-08-27,40,3,636,Доставлен,Краснодар,7665
538,2025-12-05,12,1,5511,Доставлен,Пермь,9775
539,2025-11-22,39,3,2332,Доставлен,Уфа,6446
540,2025-11-03,4,3,2644,Доставлен,Челябинск,8324
541,2025-10-05,37,2,2926,Доставлен,Санкт-Петербург,7027
542,2025-12-01,63,3,3751,Доставлен,Краснодар,4531
543,2025-10-06,77,3,3004,Доставлен,Челябинск,1312
544,2025-11-16,9,2,694,Доставлен,Санкт-Петербург,1880
545,2025-10-01,50,3,5554,Доставлен,Краснодар,4794
546,2026-01-06,15,3,5893,Доставлен,Краснодар,7749
547,2025-11-10,5,3,3186,Доставлен,Пермь,8851
548,2025-11-08,59,1,4266,Доставлен,Санкт-Петербург,8444
549,2025-11-02,16,3,5989,Доставлен,Екатеринбург,7135
550,2025-08-31,30,2,3795,Доставлен,Волгоград,6418
551,2025-10-22,18,2,5679,Доставлен,Нижний Новгород,4526
552,2025-11-07,21,1,2757,Доставлен,Челябинск,8132
553,2025-09-23,31,3,5286,Отменен,Пермь,3465
554,2025-11-25,4,2,2644,Доставлен,Новосибирск,2529
555,2025-11-17,53,1,4176,Доставлен,Волгоград,6440
556,2025-11-08,71,1,3465,Доставлен,Екатеринбург,7055
557,2025-12-22,66,3,2934,Доставлен,Пермь,4964
558,2025-11-10,5,2,3186,Доставлен,Екатеринбург,4020
559,2026-02-03,91,3,3291,Доставлен,Красноярск,8396
560,2025-08-31,95,2,4280,Доставлен,Санкт-Петербург,2197
561,2025-08-22,30,3,3795,Доставлен,Москва,6854
562,2025-11-27,17,1,2757,Доставлен,Самара,2365
563,2025-12-04,56,2,2134,Доставлен,Пермь,4506
564,2025-10-16,69,3,4756,Доставлен,Пермь,2330
565,2025-09-02,57,1,1833,Доставлен,Краснодар,5906
566,2026-01-18,8,3,5626,Доставлен,Красноярск,8960
567,2025-10-19,18,3,5679,Доставлен,Челябинск,1441
568,2025-10-29,96,3,1336,Доставлен,Воронеж,8181
569,2025-11-13,19,1,3490,Доставлен,Пермь,4309
570,2025-10-17,14,2,1969,Доставлен,Санкт-Петербург,4597
571,2025-11-29,97,3,1371,Доставлен,Казань,8504
572,2026-01-04,12,2,5511,Доставлен,Нижний Новгород,9624
573,2025-10-25,79,3,3807,Доставлен,Самара,3414
574,2025-11-13,8,1,5626,Доставлен,Красноярск,9616
575,2025-10-13,25,3,4536,Отменен,Санкт-Петербург,3037
576,2025-12-20,81,1,3800,Доставлен,Ростов-на-Дону,7742
577,2025-11-19,19,2,3490,Доставлен,Санкт-Петербург,4682
578,2025-09-06,35,1,2770,Доставлен,Красноярск,1091
579,2025-11-05,66,2,2934,Доставлен,Казань,5845
580,2025-11-04,14,2,1969,Доставлен,Екатеринбург,3106
581,2025-11-06,72,2,2197,Доставлен,Санкт-Петербург,4273
582,2025-11-15,7,1,4629,Возврат,Екатеринбург,9056
583,2025-12-01,3,1,889,Доставлен,Ростов-на-Дону,2231
584,2025-11-27,19,3,3490,Доставлен,Уфа,4453
585,2025-11-16,5,3,3186,Доставлен,Уфа,9186
586,2025-11-23,1,2,4743,Доставлен,Красноярск,3304
587,2025-11-26,4,2,2644,Доставлен,Краснодар,8041
588,2026-01-13,2,1,4096,Доставлен,Краснодар,5236
589,2025-11-04,77,2,3004,Отменен,Красноярск,5901
590,2026-01-04,15,2,5893,Возврат,Воронеж,2862
591,2026-02-02,56,2,2134,Доставлен,Санкт-Петербург,1410
592,2025-08-28,28,2,2911,Доставлен,Самара,8010
593,2025-11-21,33,2,770,Доставлен,Ростов-на-Дону,5509
594,2025-10-08,28,3,2911,Доставлен,Краснодар,4441
595,2025-10-24,15,1,5893,Доставлен,Самара,5060
596,2025-11-10,18,3,5679,Доставлен,Краснодар,4973
597,2025-09-10,2,3,4096,Доставлен,Уфа,4884
598,2026-01-20,8,2,5626,Доставлен,Санкт-Петербург,7768
599,2025-11-07,66,3,2934,Доставлен,Москва,5679
600,2025-12-01,58,2,684,Доставлен,Екатеринбург,6517
601,2025-09-28,28,2,2911,Доставлен,Пермь,6450
602,2025-10-30,41,3,682,Возврат,Воронеж,2954
603,2025-09-11,62,2,2426,Отменен,Волгоград,2541
604,2025-10-28,67,2,4938,Доставлен,Краснодар,3824
605,2025-11-15,17,1,2757,Доставлен,Краснодар,1105
606,2025-09-08,47,1,3097,Доставлен,Краснодар,1816
607,2025-11-17,13,2,1993,Отменен,Челябинск,5040
608,2025-08-22,40,2,636,Доставлен,Пермь,7821
609,2025-10-27,40,2,636,Отменен,Челябинск,8805
610,2025-09-24,13,3,1993,Доставлен,Ростов-на-Дону,1874
611,2025-10-30,73,1,3578,Доставлен,Санкт-Петербург,4860
612,2026-01-10,7,1,4629,Доставлен,Красноярск,9153
613,2025-11-06,11,1,3409,Доставлен,Краснодар,7760
614,2025-11-17,44,1,3084,Доставлен,Пермь,3202
615,2025-11-29,98,2,1615,Отменен,Нижний Новгород,6422
616,2025-11-02,13,2,1993,Возврат,Уфа,8200
617,2025-09-27,33,2,770,Доставлен,Казань,5821
618,2025-09-23,23,2,816,Доставлен,Казань,1999
619,2025-09-07,21,2,2757,Доставлен,Красноярск,6600
620,2025-10-04,39,1,2332,Возврат,Пермь,3491
621,2025-10-01,88,2,3319,Доставлен,Казань,6296
622,2025-11-30,11,3,3409,Доставлен,Ростов-на-Дону,1145
623,2025-09-18,44,2,3084,Доставлен,Красноярск,1333
624,2025-11-28,13,1,1993,Доставлен,Москва,5075
625,2025-08-24,39,1,2332,Доставлен,Москва,2347
626,2025-09-17,65,2,5674,Доставлен,Екатеринбург,5021
627,2025-11-23,9,3,694,Доставлен,Уфа,4324
628,2025-12-31,68,3,2716,Доставлен,Уфа,4367
629,2025-11-07,13,1,1993,Доставлен,Челябинск,4309
630,2026-01-15,1,1,4743,Доставлен,Санкт-Петербург,5623
631,2025-11-20,6,2,4057,Доставлен,Санкт-Петербург,6394
632,2025-11-30,45,1,2155,Доставлен,Воронеж,2789
633,2025-09-30,37,1,2926,Доставлен,Новосибирск,1781
634,2025-10-04,26,1,5521,Доставлен,Новосибирск,7595
635,2026-02-03,88,3,3319,Доставлен,Краснодар,4780
636,2025-10-03,44,2,3084,Отменен,Казань,2934
637,2025-09-27,74,3,2026,Возврат,Казань,5966
638,2026-01-30,40,3,636,Доставлен,Новосибирск,9667
639,2025-12-16,30,3,3795,Доставлен,Волгоград,1366
640,2025-12-28,4,1,2644,Доставлен,Нижний Новгород,8621
641,2025-11-19,70,1,2463,Доставлен,Челябинск,3679
642,2026-02-04,3,1,889,Доставлен,Москва,8654
643,2025-11-11,20,3,2616,Возврат,Краснодар,3519
644,2025-11-16,14,1,1969,Доставлен,Самара,6503
645,2025-09-12,64,3,3932,Доставлен,Новосибирск,4162
646,2026-01-10,98,3,1615,Доставлен,Челябинск,8055
647,2025-11-04,12,1,5511,Доставлен,Новосибирск,5596
648,2025-11-30,12,1,5511,Доставлен,Новосибирск,4087
649,2025-11-23,21,3,2757,Доставлен,Самара,2193
650,2025-08-14,30,1,3795,Доставлен,Волгоград,2929
651,2025-11-22,15,3,5893,Доставлен,Казань,7667
652,2025-11-02,11,1,3409,Доставлен,Нижний Новгород,8937
653,2025-11-29,9,3,694,Доставлен,Санкт-Петербург,7997
654,2025-10-12,17,2,2757,Доставлен,Москва,3945
655,2025-11-06,8,1,5626,Доставлен,Новосибирск,9641
656,2026-01-27,89,2,1908,Возврат,Самара,7825
657,2025-11-09,31,3,5286,Доставлен,Челябинск,5214
658,2025-11-25,8,1,5626,Доставлен,Самара,3201
659,2026-02-06,37,3,2926,Доставлен,Краснодар,2359
660,2025-12-22,11,3,3409,Доставлен,Уфа,5927
661,2025-11-04,7,3,4629,Доставлен,Воронеж,2278
662,2025-09-12,54,1,1567,Доставлен,Ростов-на-Дону,9441
663,2025-11-09,9,1,694,Доставлен,Екатеринбург,7424
664,2025-08-15,29,2,1382,Доставлен,Нижний Новгород,8902
665,2025-11-14,13,1,1993,Доставлен,Москва,6785
666,2026-01-16,14,2,1969,Доставлен,Екатеринбург,4445
667,2025-11-13,74,1,2026,Доставлен,Екатеринбург,9330
668,2025-11-15,38,1,3084,Доставлен,Москва,9034
669,2025-08-25,26,3,5521,Доставлен,Казань,7101
670,2026-01-06,3,3,889,Доставлен,Новосибирск,1438
671,2025-08-28,71,1,3465,Доставлен,Казань,8371
